master_order_id,dist_names,retailer_names,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Rank,F_Rank,M_Rank,RFM_Score,Clust,Customer_Segment
26465,DistName7,RetailerID81,334,6,1003.65,1,3,3,20.0,60.0,60.0,2.7,4,Potential-Medium Customers
26466,DistName3,RetailerID86,334,15,3960.72,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26467,DistName4,RetailerID94,334,8,2288.29,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26468,DistName7,RetailerID44,334,4,2672.1,1,2,1,20.0,40.0,20.0,1.28,3,Lost Customers
26469,DistName3,RetailerID34,334,3,248.64,1,2,5,20.0,40.0,100.0,3.56,4,Medium Value Customers
26470,DistName3,RetailerID34,334,3,817.3,1,2,4,20.0,40.0,80.0,2.99,4,Potential-Medium Customers
26472,DistName7,RetailerID85,303,9,1558.39,1,4,2,20.0,80.0,40.0,2.41,4,Low Value Customers
26473,DistName6,RetailerID97,303,7,1771.6,1,3,2,20.0,60.0,40.0,2.13,3,Low Value Customers
26474,DistName4,RetailerID95,303,10,1863.92,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26475,DistName6,RetailerID79,303,14,2881.96,1,5,1,20.0,100.0,20.0,2.12,3,Low Value Customers
26476,DistName6,RetailerID95,303,30,5492.52,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26477,DistName7,RetailerID89,303,23,8512.91,1,5,1,20.0,100.0,20.0,2.12,2,Low Value Customers
26478,DistName7,RetailerID95,303,15,2721.72,1,5,1,20.0,100.0,20.0,2.12,3,Low Value Customers
26479,DistName7,RetailerID95,303,28,4659.28,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26480,DistName4,RetailerID98,303,25,5118.57,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26481,DistName8,RetailerID91,303,9,2282.13,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26482,DistName6,RetailerID9,303,11,1775.49,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26483,DistName6,RetailerID55,302,3,825.76,1,2,4,20.0,40.0,80.0,2.99,4,Potential-Medium Customers
26484,DistName6,RetailerID55,275,5,1472.8,2,2,3,40.0,40.0,60.0,2.57,4,Potential-Medium Customers
26485,DistName7,RetailerID96,275,26,3719.13,2,5,1,40.0,100.0,20.0,2.27,1,Low Value Customers
26486,DistName3,RetailerID42,275,3,357.42,2,2,5,40.0,40.0,100.0,3.71,4,Medium Value Customers
26487,DistName3,RetailerID34,275,4,761.18,2,2,4,40.0,40.0,80.0,3.14,4,Medium Value Customers
26488,DistName3,RetailerID52,275,6,8135.74,2,3,1,40.0,60.0,20.0,1.71,2,Lost Customers
26489,DistName3,RetailerID89,275,10,1863.6,2,4,2,40.0,80.0,40.0,2.56,3,Potential-Medium Customers
26490,DistName7,RetailerID52,275,7,1047.88,2,3,3,40.0,60.0,60.0,2.85,4,Potential-Medium Customers
26491,DistName1,RetailerID43,275,2,226.62,2,1,5,40.0,20.0,100.0,3.43,4,Medium Value Customers
26492,DistName9,RetailerID91,275,19,3785.19,2,5,1,40.0,100.0,20.0,2.27,1,Low Value Customers
26493,DistName7,RetailerID95,275,20,3364.75,2,5,1,40.0,100.0,20.0,2.27,1,Low Value Customers
26494,DistName5,RetailerID8,275,30,7803.47,2,5,1,40.0,100.0,20.0,2.27,2,Low Value Customers
26495,DistName8,RetailerID98,275,20,3466.12,2,5,1,40.0,100.0,20.0,2.27,1,Low Value Customers
26496,DistName7,RetailerID94,275,30,7980.11,2,5,1,40.0,100.0,20.0,2.27,2,Low Value Customers
26497,DistName3,RetailerID49,275,2,232.95,2,1,5,40.0,20.0,100.0,3.43,4,Medium Value Customers
26498,DistName6,RetailerID9,275,6,1359.17,2,3,3,40.0,60.0,60.0,2.85,4,Potential-Medium Customers
26499,DistName4,RetailerID90,275,12,2546.68,2,4,2,40.0,80.0,40.0,2.56,3,Potential-Medium Customers
26500,DistName8,RetailerID90,275,10,1857.84,2,4,2,40.0,80.0,40.0,2.56,3,Potential-Medium Customers
26501,DistName3,RetailerID28,275,2,467.31,2,1,5,40.0,20.0,100.0,3.43,4,Medium Value Customers
26502,DistName7,RetailerID8,275,8,1228.18,2,4,3,40.0,80.0,60.0,3.13,4,Medium Value Customers
26503,DistName3,RetailerID34,275,1,271.6,2,1,5,40.0,20.0,100.0,3.43,4,Medium Value Customers
26504,DistName3,RetailerID56,275,2,284.7,2,1,5,40.0,20.0,100.0,3.43,4,Medium Value Customers
26505,DistName7,RetailerID85,275,10,1391.36,2,4,3,40.0,80.0,60.0,3.13,4,Medium Value Customers
26506,DistName9,RetailerID98,275,30,7294.05,2,5,1,40.0,100.0,20.0,2.27,2,Low Value Customers
26507,DistName3,RetailerID77,275,3,505.02,2,2,5,40.0,40.0,100.0,3.71,4,Medium Value Customers
26508,DistName4,RetailerID99,275,24,7035.11,2,5,1,40.0,100.0,20.0,2.27,2,Low Value Customers
26509,DistName7,RetailerID46,275,4,1476.56,2,2,3,40.0,40.0,60.0,2.57,4,Potential-Medium Customers
26510,DistName3,RetailerID95,275,6,1249.6,2,3,3,40.0,60.0,60.0,2.85,4,Potential-Medium Customers
26512,DistName8,RetailerID9,244,21,2108.56,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
26513,DistName3,RetailerID67,244,9,1965.56,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
26514,DistName8,RetailerID9,214,24,3881.38,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26515,DistName3,RetailerID60,214,3,1343.36,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26516,DistName7,RetailerID81,214,7,2249.15,5,3,2,100.0,60.0,40.0,2.73,3,Potential-Medium Customers
26517,DistName6,RetailerID75,214,10,5774.76,5,4,1,100.0,80.0,20.0,2.44,2,Low Value Customers
26518,DistName3,RetailerID37,214,3,1193.52,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26520,DistName9,RetailerID90,214,15,3377.56,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26522,DistName7,RetailerID81,214,2,379.44,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26523,DistName6,RetailerID8,214,14,2749.07,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26524,DistName3,RetailerID34,214,4,1499.23,5,2,2,100.0,40.0,40.0,2.45,4,Low Value Customers
26525,DistName3,RetailerID35,214,1,291.44,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26526,DistName7,RetailerID97,214,30,10304.01,5,5,1,100.0,100.0,20.0,2.72,5,Potential-Medium Customers
26527,DistName3,RetailerID42,214,4,1118.53,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26528,DistName7,RetailerID90,214,30,8032.91,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
26529,DistName7,RetailerID98,214,19,2316.41,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
26530,DistName7,RetailerID98,214,12,2734.4,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
26531,DistName3,RetailerID95,214,7,1142.73,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26532,DistName3,RetailerID91,214,15,2414.12,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
26533,DistName3,RetailerID85,214,11,1594.91,5,4,2,100.0,80.0,40.0,3.01,4,Medium Value Customers
26534,DistName3,RetailerID81,214,8,1071.52,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26535,DistName3,RetailerID86,214,12,975.63,5,4,4,100.0,80.0,80.0,4.15,4,High Value Customers
26536,DistName3,RetailerID95,214,3,313.86,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26537,DistName6,RetailerID91,214,8,946.03,5,4,4,100.0,80.0,80.0,4.15,4,High Value Customers
26538,DistName1,RetailerID70,214,1,96.32,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26539,DistName3,RetailerID80,214,5,2883.41,5,2,1,100.0,40.0,20.0,1.88,3,Lost Customers
26540,DistName7,RetailerID79,214,8,1442.19,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26541,DistName4,RetailerID94,214,12,2925.67,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
26542,DistName8,RetailerID197,214,2,493.82,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26543,DistName7,RetailerID133,214,1,75.0,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26544,DistName3,RetailerID34,214,2,412.15,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26545,DistName3,RetailerID85,214,6,1355.75,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26546,DistName6,RetailerID58,214,5,340.89,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26547,DistName3,RetailerID95,214,12,2805.81,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
26548,DistName7,RetailerID90,214,19,5714.04,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26549,DistName3,RetailerID37,214,3,233.26,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26550,DistName7,RetailerID90,214,6,1353.09,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26551,DistName3,RetailerID95,214,10,1645.07,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
26552,DistName6,RetailerID55,214,4,1277.35,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26553,DistName4,RetailerID181,214,2,347.31,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26554,DistName3,RetailerID5,214,3,847.2,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26555,DistName3,RetailerID91,214,9,1475.1,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26556,DistName6,RetailerID55,214,7,1539.43,5,3,2,100.0,60.0,40.0,2.73,4,Potential-Medium Customers
26557,DistName7,RetailerID91,214,24,3527.96,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26558,DistName7,RetailerID81,183,13,4514.2,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26559,DistName1,RetailerID42,183,1,351.2,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26560,DistName3,RetailerID77,183,6,1943.22,5,3,2,100.0,60.0,40.0,2.73,3,Potential-Medium Customers
26561,DistName6,RetailerID71,183,13,3425.22,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26562,DistName8,RetailerID9,183,16,2235.87,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
26563,DistName7,RetailerID85,183,14,1546.23,5,5,2,100.0,100.0,40.0,3.29,4,Medium Value Customers
26564,DistName7,RetailerID90,183,7,3390.47,5,3,1,100.0,60.0,20.0,2.16,1,Low Value Customers
26565,DistName3,RetailerID58,183,4,2031.46,5,2,2,100.0,40.0,40.0,2.45,3,Low Value Customers
26566,DistName7,RetailerID95,183,26,3085.12,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26567,DistName4,RetailerID94,183,6,562.04,5,3,5,100.0,60.0,100.0,4.44,4,Top Customers
26568,DistName4,RetailerID59,183,6,1208.92,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26569,DistName4,RetailerID98,183,14,2972.34,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26570,DistName1,RetailerID68,183,2,263.17,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26571,DistName4,RetailerID94,183,1,153.55,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26572,DistName1,RetailerID56,183,1,49.64,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26574,DistName3,RetailerID51,183,4,810.83,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26575,DistName7,RetailerID98,183,11,1535.3,5,4,2,100.0,80.0,40.0,3.01,4,Medium Value Customers
26576,DistName6,RetailerID55,183,4,272.51,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26577,DistName9,RetailerID95,183,10,2785.7,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
26578,DistName3,RetailerID79,183,3,1262.85,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26579,DistName6,RetailerID55,183,4,570.97,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26580,DistName3,RetailerID83,153,6,4181.46,5,3,1,100.0,60.0,20.0,2.16,1,Low Value Customers
26581,DistName6,RetailerID8,153,2,323.2,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26582,DistName7,RetailerID90,153,30,2982.99,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26584,DistName3,RetailerID52,153,7,936.47,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26585,DistName6,RetailerID71,153,8,1330.95,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26586,DistName3,RetailerID80,153,6,809.67,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26587,DistName9,RetailerID95,153,30,4492.17,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26588,DistName4,RetailerID8,153,4,1005.92,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26589,DistName1,RetailerID13,153,1,68.34,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26590,DistName1,RetailerID36,153,2,844.0,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26591,DistName3,RetailerID35,153,2,894.12,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26592,DistName7,RetailerID58,153,6,1336.98,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26593,DistName7,RetailerID97,153,14,5605.52,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26594,DistName1,RetailerID228,153,1,369.24,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26595,DistName4,RetailerID71,153,6,881.85,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26596,DistName3,RetailerID83,153,9,2557.23,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
26597,DistName7,RetailerID90,153,27,7722.52,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
26598,DistName7,RetailerID133,153,1,1123.22,5,1,3,100.0,20.0,60.0,2.74,4,Potential-Medium Customers
26599,DistName4,RetailerID95,153,15,1736.22,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
26600,DistName3,RetailerID8,153,7,2009.83,5,3,2,100.0,60.0,40.0,2.73,3,Potential-Medium Customers
26601,DistName1,RetailerID199,153,1,325.8,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26602,DistName6,RetailerID73,153,2,312.93,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26603,DistName1,RetailerID13,153,1,185.7,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26604,DistName3,RetailerID101,153,1,117.66,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26606,DistName7,RetailerID95,122,30,6848.4,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
26607,DistName7,RetailerID91,122,30,9043.49,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
26608,DistName7,RetailerID91,122,30,6634.92,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
26609,DistName6,RetailerID97,122,10,2855.24,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
26610,DistName3,RetailerID79,122,13,2651.24,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26611,DistName3,RetailerID35,122,1,591.48,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26612,DistName4,RetailerID95,122,7,3766.9,5,3,1,100.0,60.0,20.0,2.16,1,Low Value Customers
26613,DistName3,RetailerID64,122,3,1428.6,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26614,DistName6,RetailerID91,122,27,5303.63,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26615,DistName2,RetailerID196,122,1,598.26,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26616,DistName3,RetailerID90,122,5,4321.44,5,2,1,100.0,40.0,20.0,1.88,1,Lost Customers
26617,DistName1,RetailerID13,122,1,312.9,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26618,DistName1,RetailerID122,122,1,424.28,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26619,DistName3,RetailerID35,122,3,363.34,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26620,DistName1,RetailerID42,122,4,679.79,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26621,DistName3,RetailerID34,122,1,465.3,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26622,DistName4,RetailerID8,122,11,961.76,5,4,4,100.0,80.0,80.0,4.15,4,High Value Customers
26623,DistName6,RetailerID64,122,5,986.81,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26624,DistName3,RetailerID27,122,1,498.56,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26625,DistName7,RetailerID81,122,3,649.41,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26626,DistName1,RetailerID86,122,4,321.55,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26627,DistName1,RetailerID200,122,3,275.04,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26628,DistName3,RetailerID34,122,1,379.2,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26629,DistName3,RetailerID35,122,4,3405.71,5,2,1,100.0,40.0,20.0,1.88,1,Lost Customers
26630,DistName3,RetailerID101,122,1,237.28,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26631,DistName3,RetailerID129,122,2,884.64,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26632,DistName7,RetailerID79,122,5,3100.92,5,2,1,100.0,40.0,20.0,1.88,3,Lost Customers
26633,DistName6,RetailerID8,122,3,1113.79,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26634,DistName6,RetailerID79,122,5,944.63,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26635,DistName3,RetailerID21,122,7,1073.01,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26636,DistName6,RetailerID85,121,4,716.0,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26637,DistName4,RetailerID90,91,5,1295.42,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26638,DistName7,RetailerID94,91,15,3618.35,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26639,DistName6,RetailerID91,91,15,2771.48,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26640,DistName3,RetailerID79,91,7,1239.52,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26641,DistName7,RetailerID79,91,5,441.63,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26642,DistName7,RetailerID86,91,10,1103.3,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26644,DistName4,RetailerID54,91,6,509.74,5,3,5,100.0,60.0,100.0,4.44,4,Top Customers
26647,DistName4,RetailerID44,91,9,1089.72,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26648,DistName7,RetailerID43,91,6,1425.15,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26649,DistName3,RetailerID33,91,2,381.42,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26650,DistName3,RetailerID83,91,2,595.74,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26651,DistName7,RetailerID8,91,15,2951.55,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26652,DistName7,RetailerID81,91,13,3923.9,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26653,DistName7,RetailerID36,91,4,1822.0,5,2,2,100.0,40.0,40.0,2.45,3,Low Value Customers
26654,DistName3,RetailerID63,91,5,2430.96,5,2,2,100.0,40.0,40.0,2.45,3,Low Value Customers
26655,DistName6,RetailerID94,91,7,977.49,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26657,DistName4,RetailerID8,91,8,1899.86,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
26658,DistName3,RetailerID8,91,2,529.33,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26659,DistName6,RetailerID37,91,5,848.64,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26661,DistName2,RetailerID80,91,4,637.29,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26662,DistName6,RetailerID90,91,2,294.96,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26663,DistName3,RetailerID214,91,2,576.05,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26664,DistName1,RetailerID36,91,4,386.5,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26665,DistName3,RetailerID8,91,2,118.19,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26666,DistName4,RetailerID94,91,5,1185.38,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26667,DistName3,RetailerID85,91,7,299.3,5,3,5,100.0,60.0,100.0,4.44,4,Top Customers
26668,DistName1,RetailerID68,91,7,391.81,5,3,5,100.0,60.0,100.0,4.44,4,Top Customers
26669,DistName3,RetailerID52,91,4,8513.18,5,2,1,100.0,40.0,20.0,1.88,2,Lost Customers
26670,DistName3,RetailerID60,91,10,2283.54,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
26671,DistName8,RetailerID9,91,5,1181.19,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26672,DistName3,RetailerID37,91,3,642.48,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26673,DistName6,RetailerID55,91,1,348.4,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26674,DistName3,RetailerID13,91,3,423.93,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26675,DistName3,RetailerID8,61,4,1381.17,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26676,DistName8,RetailerID95,61,13,1844.6,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
26677,DistName3,RetailerID86,61,4,662.43,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26678,DistName4,RetailerID94,61,4,269.74,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26679,DistName3,RetailerID8,61,4,650.73,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26680,DistName4,RetailerID95,61,18,3000.27,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26681,DistName4,RetailerID94,61,11,2645.85,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
26682,DistName1,RetailerID13,61,1,821.4,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26683,DistName1,RetailerID149,61,2,369.62,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26684,DistName6,RetailerID95,61,6,963.55,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26685,DistName9,RetailerID9,61,6,833.2,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26686,DistName7,RetailerID8,61,18,2292.43,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
26687,DistName1,RetailerID42,61,2,303.53,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26688,DistName8,RetailerID94,61,10,1241.62,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26689,DistName6,RetailerID97,61,23,8796.06,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
26690,DistName6,RetailerID86,61,6,520.13,5,3,5,100.0,60.0,100.0,4.44,4,Top Customers
26691,DistName3,RetailerID77,61,6,1677.55,5,3,2,100.0,60.0,40.0,2.73,3,Potential-Medium Customers
26692,DistName3,RetailerID137,61,3,1183.67,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26696,DistName9,RetailerID81,61,9,680.45,5,4,4,100.0,80.0,80.0,4.15,4,High Value Customers
26697,DistName4,RetailerID90,61,2,514.78,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26698,DistName3,RetailerID95,61,5,2374.1,5,2,2,100.0,40.0,40.0,2.45,3,Low Value Customers
26699,DistName3,RetailerID79,61,7,964.95,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26700,DistName7,RetailerID80,61,30,6091.58,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
26701,DistName3,RetailerID81,61,2,188.96,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26702,DistName7,RetailerID205,61,1,508.5,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26703,DistName8,RetailerID9,61,21,2601.14,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
26704,DistName7,RetailerID98,61,30,5615.04,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26705,DistName3,RetailerID35,61,3,2033.31,5,2,2,100.0,40.0,40.0,2.45,3,Low Value Customers
26706,DistName7,RetailerID94,61,15,1576.87,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
26707,DistName3,RetailerID56,61,4,1278.82,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26708,DistName3,RetailerID35,61,3,942.14,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26709,DistName4,RetailerID72,61,12,2131.88,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
26710,DistName1,RetailerID220,61,7,516.12,5,3,5,100.0,60.0,100.0,4.44,4,Top Customers
26711,DistName1,RetailerID68,61,2,5824.2,5,1,1,100.0,20.0,20.0,1.6,2,Lost Customers
26712,DistName3,RetailerID8,30,4,2034.94,5,2,2,100.0,40.0,40.0,2.45,3,Low Value Customers
26713,DistName7,RetailerID81,30,19,2961.5,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
